1.550000000000000000e+03,8.367224379941749390e+00
1.568000000000000000e+03,1.036761244689575001e+01
1.571000000000000000e+03,1.683962835599752594e+01
1.578000000000000000e+03,9.602087787247922890e+00
1.591000000000000000e+03,1.303225367625959841e+01
1.596000000000000000e+03,8.742280254403341999e+00
1.598000000000000000e+03,8.307224229384509329e+00
1.600000000000000000e+03,8.877790472289252222e+00
1.609000000000000000e+03,9.807993020086609448e+00
1.614000000000000000e+03,9.897281513759871530e+00
1.617000000000000000e+03,8.275769865872661057e+00
1.618000000000000000e+03,1.382829747117069807e+01
1.623000000000000000e+03,9.266019963352704281e+00
1.633000000000000000e+03,8.978962732659056201e+00
1.635000000000000000e+03,9.183904019695640741e+00
1.665000000000000000e+03,8.956676095425120110e+00
1.674000000000000000e+03,1.080966388428459091e+01
1.677000000000000000e+03,1.520839544352960537e+01
1.682000000000000000e+03,3.321406584816965335e+01
1.701000000000000000e+03,1.147685774676754988e+01
1.707000000000000000e+03,8.943361863335086426e+00
1.711000000000000000e+03,8.152736945980363359e+00
1.719000000000000000e+03,1.238103614871510594e+01
1.721000000000000000e+03,1.321207684996193521e+01
1.723000000000000000e+03,1.506027462271411821e+01
1.739000000000000000e+03,1.627757254620948757e+01
1.760000000000000000e+03,8.462519752578446131e+00
1.773000000000000000e+03,8.921297363786553802e+00
1.776000000000000000e+03,1.671227478687836765e+01
1.785000000000000000e+03,9.188282557028577102e+00
1.789000000000000000e+03,1.346056700898730618e+01
1.795000000000000000e+03,8.863623828812794869e+00
1.816000000000000000e+03,1.657805993134017442e+01
1.842000000000000000e+03,8.280461106729653409e+00
1.846000000000000000e+03,1.741827529560332266e+01
1.848000000000000000e+03,2.434446606101355570e+01
1.852000000000000000e+03,1.422474958837834080e+01
1.863000000000000000e+03,1.041926643801407515e+01
1.866000000000000000e+03,1.014473032325322421e+01
1.876000000000000000e+03,9.115322366389957409e+00
1.894000000000000000e+03,8.705395847813576893e+00
1.900000000000000000e+03,8.963416840300013178e+00
1.907000000000000000e+03,1.057006168028638626e+01
1.927000000000000000e+03,1.324253687221718145e+01
1.939000000000000000e+03,1.370044710250299147e+01
1.942000000000000000e+03,1.046065953711588392e+01
1.946000000000000000e+03,8.555617960866149119e+00
1.950000000000000000e+03,8.557892277586010010e+00
1.955000000000000000e+03,1.239003004784899353e+01
1.961000000000000000e+03,1.082292819432987230e+01
1.973000000000000000e+03,1.893110655523579666e+01
1.976000000000000000e+03,1.356519108454199873e+01
1.981000000000000000e+03,8.660123342857808382e+00
1.989000000000000000e+03,8.154154780633096067e+00
1.995000000000000000e+03,1.048444382443939915e+01
2.022000000000000000e+03,9.092101188913007448e+00
2.047000000000000000e+03,1.139923829701555213e+01
2.048000000000000000e+03,8.020916989132452102e+00
2.065000000000000000e+03,1.328434519126533608e+01
2.071000000000000000e+03,8.032655076735153443e+00
2.072000000000000000e+03,1.082717874176690920e+01
2.077000000000000000e+03,1.081441539036850052e+01
2.114000000000000000e+03,1.053290865008462696e+01
2.130000000000000000e+03,1.509674712131199925e+01
2.133000000000000000e+03,3.368841006036359431e+01
2.134000000000000000e+03,8.765122704089932881e+00
2.140000000000000000e+03,8.594481067098545424e+00
2.144000000000000000e+03,8.577937573225765888e+00
2.145000000000000000e+03,1.291451474723599446e+01
2.153000000000000000e+03,8.217780939654526051e+00
2.160000000000000000e+03,1.312175571199955826e+01
2.168000000000000000e+03,8.020787768652818173e+00
2.181000000000000000e+03,1.231142904551319539e+01
2.185000000000000000e+03,1.139455474571771987e+01
2.209000000000000000e+03,1.355032129327170232e+01
2.229000000000000000e+03,2.231265488034983235e+01
2.248000000000000000e+03,9.986920240697184425e+00
2.249000000000000000e+03,9.676583651529368169e+00
2.256000000000000000e+03,1.093934823909006049e+01
2.261000000000000000e+03,9.049298309191589951e+00
2.269000000000000000e+03,8.674081495893648963e+00
2.271000000000000000e+03,8.320051881016080841e+00
2.294000000000000000e+03,1.430559496674024089e+01
2.298000000000000000e+03,1.159037491476832216e+01
2.299000000000000000e+03,1.018896392183450672e+01
2.301000000000000000e+03,1.637625993212096276e+01
2.307000000000000000e+03,1.243071590694563611e+01
2.324000000000000000e+03,9.266137980076392111e+00
2.329000000000000000e+03,9.535903338451268141e+00
2.334000000000000000e+03,1.013402003088828884e+01
2.357000000000000000e+03,1.276484357959897764e+01
2.384000000000000000e+03,8.945469228174220078e+00
2.396000000000000000e+03,9.290610810461059188e+00
2.408000000000000000e+03,1.320156410794779056e+01
2.414000000000000000e+03,8.572203121322148789e+00
2.419000000000000000e+03,1.004155039975248798e+01
2.429000000000000000e+03,1.379436217035798684e+01
2.442000000000000000e+03,1.178872864695918210e+01
2.447000000000000000e+03,1.075366181280663902e+01
2.450000000000000000e+03,1.022284461211875595e+01
2.452000000000000000e+03,1.473648096230130733e+01
2.456000000000000000e+03,9.583767249011645006e+00
2.462000000000000000e+03,9.205170418806172705e+00
2.471000000000000000e+03,9.648308216675628657e+00
2.474000000000000000e+03,1.042149614984535333e+01
2.482000000000000000e+03,1.030089880304168126e+01
2.485000000000000000e+03,8.536256285729296067e+00
2.501000000000000000e+03,1.110054998758141842e+01
2.505000000000000000e+03,8.251402330794086026e+00
2.513000000000000000e+03,1.071677185452109526e+01
2.524000000000000000e+03,1.146781009544176477e+01
2.534000000000000000e+03,1.032003670738849088e+01
2.537000000000000000e+03,1.206452443653298801e+01
2.539000000000000000e+03,1.038522105924248073e+01
2.548000000000000000e+03,1.123908498820501656e+01
2.551000000000000000e+03,8.967356419463415662e+00
2.559000000000000000e+03,9.575285271990077618e+00
2.569000000000000000e+03,9.721433462108249657e+00
2.595000000000000000e+03,8.696824773067277192e+00
2.600000000000000000e+03,1.170950428298840151e+01
2.604000000000000000e+03,1.068402019009474735e+01
2.618000000000000000e+03,1.486679341360862239e+01
2.632000000000000000e+03,1.128352501881610159e+01
2.659000000000000000e+03,1.005549562647497730e+01
2.665000000000000000e+03,8.638439696936748291e+00
2.666000000000000000e+03,9.207520374171355826e+00
2.667000000000000000e+03,8.513625569315012243e+00
2.670000000000000000e+03,1.732498314015692742e+01
2.695000000000000000e+03,1.280200540708849566e+01
2.719000000000000000e+03,1.305752811377353417e+01
2.733000000000000000e+03,1.065320367986152839e+01
2.751000000000000000e+03,1.063395968339803410e+01
2.759000000000000000e+03,9.648746230026837623e+00
2.768000000000000000e+03,9.350478528151903390e+00
2.787000000000000000e+03,8.447790301033929694e+00
2.795000000000000000e+03,8.405517099966216321e+00
2.804000000000000000e+03,2.002610179970005078e+01
2.824000000000000000e+03,1.196151915227102513e+01
2.826000000000000000e+03,1.349002026437487878e+01
2.828000000000000000e+03,1.209084890546513869e+01
2.834000000000000000e+03,8.968071474384952779e+00
2.857000000000000000e+03,3.655940198403585839e+01
2.869000000000000000e+03,1.410650800870254074e+01
2.871000000000000000e+03,1.184316966094651669e+01
2.876000000000000000e+03,1.267565991731967934e+01
2.897000000000000000e+03,8.320922697475491958e+00
2.926000000000000000e+03,8.962378501202051595e+00
2.929000000000000000e+03,1.075241881526410914e+01
2.938000000000000000e+03,1.979248656972974274e+01
2.946000000000000000e+03,1.788914663334195154e+01
2.948000000000000000e+03,1.951339955552106886e+01
2.953000000000000000e+03,2.140761047491854541e+01
2.958000000000000000e+03,1.105069451309262085e+01
2.978000000000000000e+03,9.381557716939054714e+00
3.000000000000000000e+03,2.001305565565654732e+01
3.002000000000000000e+03,9.287588432184247011e+00
3.007000000000000000e+03,1.365129349228212696e+01
3.038000000000000000e+03,1.188969080809156686e+01
3.041000000000000000e+03,9.630522272882485524e+00
3.068000000000000000e+03,8.734957176269043444e+00
3.072000000000000000e+03,1.063435300138035444e+01
3.075000000000000000e+03,1.259602349272649313e+01
3.083000000000000000e+03,1.108304148249415100e+01
3.091000000000000000e+03,1.154613160131203031e+01
3.097000000000000000e+03,6.379592935936304343e+01
3.103000000000000000e+03,9.186046234903800567e+00
3.128000000000000000e+03,2.974751316377163590e+01
3.131000000000000000e+03,1.750316906767766767e+01
3.134000000000000000e+03,1.445223563714701598e+01
3.154000000000000000e+03,1.185568819808343299e+01
3.168000000000000000e+03,1.425786510287666253e+01
3.170000000000000000e+03,1.332861914061835762e+01
3.177000000000000000e+03,8.537602644780228900e+00
3.185000000000000000e+03,1.527430357583178733e+01
3.187000000000000000e+03,1.305012101645701783e+01
3.197000000000000000e+03,8.486161313537539996e+00
3.203000000000000000e+03,1.040953593111518494e+01
3.215000000000000000e+03,8.543346628101414098e+00
3.228000000000000000e+03,1.015820260149339305e+01
3.229000000000000000e+03,1.528084503102082081e+01
3.247000000000000000e+03,1.144274586324863918e+01
3.251000000000000000e+03,8.214877784368731284e+00
3.269000000000000000e+03,8.052631116623741647e+00
3.294000000000000000e+03,9.051053437999405205e+00
3.313000000000000000e+03,1.547910684370238243e+01
3.329000000000000000e+03,8.518463817724800435e+00
3.337000000000000000e+03,1.100376959297754453e+01
3.365000000000000000e+03,9.318047784674751810e+00
3.368000000000000000e+03,9.493133961238060081e+00
3.391000000000000000e+03,2.181977520978660579e+01
3.410000000000000000e+03,8.506766996436439854e+00
3.418000000000000000e+03,8.439768145437483327e+00
3.428000000000000000e+03,9.466364718339800532e+00
3.436000000000000000e+03,8.870293527890598995e+00
3.448000000000000000e+03,9.321771275237445309e+00
3.470000000000000000e+03,8.984291361839488843e+00
3.500000000000000000e+03,1.059975109314841646e+01
3.503000000000000000e+03,8.162560721752193160e+00
3.521000000000000000e+03,2.914178041364307603e+01
3.548000000000000000e+03,1.033471318927919036e+01
3.557000000000000000e+03,1.503356503495582785e+01
3.588000000000000000e+03,1.441873586913158611e+01
3.601000000000000000e+03,1.102403177725245165e+01
3.603000000000000000e+03,8.820159343401000385e+00
3.605000000000000000e+03,2.075042364871197265e+01
3.620000000000000000e+03,9.567469337519664663e+00
3.628000000000000000e+03,1.000177269764629351e+01
3.630000000000000000e+03,8.388778827525552373e+00
3.631000000000000000e+03,8.357515432900552099e+00
3.641000000000000000e+03,8.212896147174779671e+00
3.659000000000000000e+03,1.571198247228155331e+01
3.668000000000000000e+03,1.870288650037839773e+01
3.669000000000000000e+03,1.373542544869595261e+01
3.677000000000000000e+03,8.144410796715185086e+00
3.683000000000000000e+03,8.947271035827659702e+00
3.690000000000000000e+03,1.156753758437862700e+01
3.691000000000000000e+03,1.852125047983807704e+01
3.698000000000000000e+03,1.348459046565436203e+01
3.699000000000000000e+03,1.050861668669605642e+01
3.700000000000000000e+03,1.406566561934227444e+01
3.709000000000000000e+03,9.773895321451444573e+00
3.716000000000000000e+03,8.360877274789782376e+00
3.737000000000000000e+03,1.003091783024438044e+01
3.743000000000000000e+03,2.039712727706179507e+01
3.750000000000000000e+03,1.652063664490086481e+01
3.753000000000000000e+03,8.559115289067728227e+00
3.763000000000000000e+03,8.984752307742128963e+00
3.770000000000000000e+03,1.422322997777483344e+01
3.772000000000000000e+03,1.158055796547080618e+01
3.776000000000000000e+03,1.065650910309584276e+01
3.808000000000000000e+03,1.170971919677406703e+01
3.809000000000000000e+03,1.074478665435669278e+01
3.813000000000000000e+03,8.317590666268660726e+00
3.822000000000000000e+03,8.479678187904093889e+00
3.832000000000000000e+03,8.048067912510530775e+00
3.841000000000000000e+03,1.115224417024800552e+01
3.848000000000000000e+03,1.209501194279181391e+01
3.851000000000000000e+03,1.185168761550412242e+01
3.864000000000000000e+03,8.832580532835550002e+00
3.867000000000000000e+03,1.407955810022251519e+01
3.894000000000000000e+03,1.571965566694420779e+01
3.915000000000000000e+03,1.003989522618214636e+01
3.920000000000000000e+03,8.262782972395291026e+00
3.930000000000000000e+03,1.261778065158662798e+01
3.932000000000000000e+03,8.690535684197490340e+00
3.933000000000000000e+03,8.902843380685499852e+00
3.954000000000000000e+03,8.430727178720355042e+00
3.959000000000000000e+03,8.712608508836732213e+00
3.961000000000000000e+03,1.150519573115029104e+01
3.964000000000000000e+03,1.621181215813938437e+01
3.966000000000000000e+03,9.315165404270999261e+00
3.976000000000000000e+03,1.100698505805130800e+01
3.977000000000000000e+03,1.236156016538730995e+01
3.980000000000000000e+03,5.934335992119480352e+01
3.984000000000000000e+03,2.156977966899986754e+01
3.985000000000000000e+03,9.614298391661918686e+00
3.986000000000000000e+03,2.250362132590867859e+01
3.995000000000000000e+03,1.145486477864564989e+01
3.996000000000000000e+03,8.327945890054495592e+00
4.016000000000000000e+03,9.607955572262255828e+00
4.033000000000000000e+03,1.186387166954211025e+01
4.038000000000000000e+03,1.414277491151037225e+01
4.053000000000000000e+03,9.654324492258677282e+00
4.062000000000000000e+03,1.007840662859639380e+01
4.063000000000000000e+03,1.088604766682402314e+01
4.069000000000000000e+03,9.196095823467594244e+00
4.072000000000000000e+03,9.088929846174941929e+00
4.095000000000000000e+03,1.351081384978574995e+01
4.132000000000000000e+03,8.097124547602680522e+00
4.140000000000000000e+03,1.036353934445285851e+01
4.147000000000000000e+03,9.844783999159355758e+00
4.153000000000000000e+03,1.330915611398302367e+01
4.163000000000000000e+03,1.224607799557472099e+01
4.167000000000000000e+03,8.180944885744407813e+00
4.169000000000000000e+03,8.481640538816144215e+00
4.170000000000000000e+03,1.575264406827709962e+01
4.179000000000000000e+03,8.127198761214209810e+00
4.198000000000000000e+03,1.444576411328183418e+01
4.208000000000000000e+03,8.420471300833931139e+00
4.215000000000000000e+03,9.069060648683944237e+00
4.216000000000000000e+03,1.398862926873670709e+01
4.219000000000000000e+03,1.752231488343490895e+01
4.241000000000000000e+03,9.987419526979389062e+00
4.243000000000000000e+03,1.432540813715333172e+01
4.277000000000000000e+03,1.130912814344267048e+01
4.285000000000000000e+03,1.142824339922908550e+01
4.302000000000000000e+03,8.980898572202123731e+00
4.315000000000000000e+03,2.122628593605729819e+01
4.321000000000000000e+03,8.290336354996474810e+00
4.323000000000000000e+03,2.260321759308941836e+01
4.326000000000000000e+03,9.278076488059184612e+00
4.334000000000000000e+03,1.114792233689106382e+01
4.338000000000000000e+03,9.766910578842288970e+00
4.368000000000000000e+03,9.018598142957969799e+00
4.389000000000000000e+03,8.692032359857140733e+00
4.404000000000000000e+03,1.286957618846081353e+01
4.406000000000000000e+03,1.168822291134746116e+01
4.411000000000000000e+03,2.145205523350507448e+01
4.437000000000000000e+03,1.384147119790878833e+01
4.441000000000000000e+03,8.813021474051943471e+00
4.446000000000000000e+03,9.215788431360856237e+00
4.451000000000000000e+03,8.761146578280293085e+00
4.463000000000000000e+03,1.137494099291671468e+01
4.465000000000000000e+03,8.362125834017202664e+00
4.467000000000000000e+03,1.422471191968950421e+01
4.471000000000000000e+03,3.438715294820673307e+01
4.485000000000000000e+03,1.080660343170895743e+01
4.514000000000000000e+03,1.036465362767120091e+01
4.531000000000000000e+03,1.613657438009744283e+01
4.534000000000000000e+03,1.057538116846339094e+01
4.550000000000000000e+03,8.854976396956697471e+00
4.559000000000000000e+03,8.732541875057650671e+00
4.566000000000000000e+03,8.840894409477341398e+00
4.567000000000000000e+03,1.273819590360799836e+01
4.589000000000000000e+03,8.805375976369429480e+00
4.594000000000000000e+03,9.558091743660096284e+00
4.602000000000000000e+03,8.972981198108490375e+00
4.618000000000000000e+03,1.451522661652805546e+01
4.629000000000000000e+03,1.317690887034375535e+01
4.639000000000000000e+03,1.574815491671285805e+01
4.649000000000000000e+03,8.104073032346876815e+00
4.661000000000000000e+03,1.041129603277536120e+01
4.663000000000000000e+03,1.151547330381497147e+01
4.676000000000000000e+03,2.564566176335960890e+01
4.680000000000000000e+03,8.242572623162377710e+00
4.697000000000000000e+03,1.570139488485276047e+01
4.704000000000000000e+03,8.153805510514180455e+00
4.713000000000000000e+03,2.341372036353536146e+01
4.714000000000000000e+03,1.030252913043540097e+01
4.731000000000000000e+03,1.052954481600097836e+01
4.748000000000000000e+03,2.101716091974983769e+01
4.757000000000000000e+03,1.620054336789466376e+01
4.759000000000000000e+03,1.054966545913549147e+01
4.765000000000000000e+03,8.232045509011946649e+00
4.770000000000000000e+03,2.988589227045164165e+01
4.780000000000000000e+03,2.232814119180681445e+01
4.788000000000000000e+03,8.736494163719578765e+00
4.791000000000000000e+03,1.320897310676295255e+01
4.793000000000000000e+03,9.330135591579486132e+00
4.811000000000000000e+03,1.145224519064702839e+01
4.816000000000000000e+03,1.672256902512881993e+01
4.856000000000000000e+03,9.186128380666481519e+00
4.858000000000000000e+03,8.850458203837209936e+00
4.859000000000000000e+03,8.235724663874266938e+00
4.865000000000000000e+03,1.015043834542373880e+01
4.877000000000000000e+03,1.635959356314252489e+01
4.885000000000000000e+03,1.085761661023256508e+01
4.888000000000000000e+03,1.555186827364079960e+01
4.893000000000000000e+03,1.781645475192841488e+01
4.900000000000000000e+03,1.275088347281061729e+01
4.909000000000000000e+03,1.286839087314078789e+01
4.929000000000000000e+03,1.244122505122273381e+01
4.934000000000000000e+03,1.375243811882688938e+01
4.954000000000000000e+03,1.143897558540059123e+01
4.958000000000000000e+03,9.698183496785595992e+00
4.966000000000000000e+03,8.143427274882231615e+00
4.968000000000000000e+03,1.547957591351982742e+01
4.973000000000000000e+03,1.318184894762848636e+01
4.977000000000000000e+03,8.162103373785329907e+00
4.987000000000000000e+03,8.885761143738159618e+00
4.997000000000000000e+03,8.131641110755319701e+00
5.004000000000000000e+03,1.119069272540522952e+01
5.014000000000000000e+03,1.023221443605397951e+01
5.039000000000000000e+03,8.045818970914455193e+00
5.045000000000000000e+03,1.022777857773608012e+01
5.048000000000000000e+03,1.110798925819183580e+01
5.055000000000000000e+03,9.744776152572629968e+00
5.060000000000000000e+03,8.185902560367603442e+00
5.063000000000000000e+03,8.445875877589209324e+00
5.071000000000000000e+03,1.092592411459675361e+01
5.083000000000000000e+03,1.700864064038446344e+01
5.101000000000000000e+03,1.053997047029579015e+01
5.102000000000000000e+03,1.120572438491590184e+01
5.114000000000000000e+03,9.325006459631611122e+00
5.123000000000000000e+03,1.156704119633636374e+01
5.138000000000000000e+03,8.891071022986123396e+00
5.140000000000000000e+03,1.229494376653520860e+01
5.144000000000000000e+03,8.110652871166820432e+00
5.149000000000000000e+03,1.034659143741554566e+01
5.150000000000000000e+03,9.086228348043210445e+00
5.155000000000000000e+03,1.252119142999950263e+01
5.164000000000000000e+03,1.253465610784774320e+01
5.168000000000000000e+03,1.585254516408973480e+01
5.170000000000000000e+03,8.247131655014465323e+00
5.180000000000000000e+03,3.147443640906326934e+01
5.188000000000000000e+03,8.768334923626524002e+00
5.206000000000000000e+03,1.409607960314021469e+01
5.223000000000000000e+03,1.093711507090287505e+01
5.230000000000000000e+03,1.135916266609052450e+01
5.238000000000000000e+03,1.175531230863105137e+01
5.258000000000000000e+03,1.238077187935120982e+01
5.261000000000000000e+03,1.182422742842383379e+01
5.274000000000000000e+03,8.216366484437184425e+00
5.275000000000000000e+03,1.871187675020013330e+01
5.286000000000000000e+03,8.571899850924744158e+00
5.287000000000000000e+03,1.212024018581369589e+01
5.292000000000000000e+03,1.462076266284405435e+01
5.293000000000000000e+03,1.301973217603443622e+01
5.304000000000000000e+03,1.509939769895445494e+01
5.308000000000000000e+03,1.045220573154274213e+01
5.321000000000000000e+03,9.889002298696880189e+00
5.324000000000000000e+03,1.475732895880331341e+01
5.340000000000000000e+03,1.067974580396568207e+01
5.346000000000000000e+03,8.714836902158097587e+00
5.350000000000000000e+03,1.347837258000907923e+01
5.363000000000000000e+03,9.364597622535868027e+00
5.366000000000000000e+03,8.655064694070359721e+00
5.376000000000000000e+03,1.873365696635575262e+01
5.380000000000000000e+03,1.066116509174967675e+01
5.385000000000000000e+03,1.207566105334757722e+01
5.393000000000000000e+03,9.049175670608587296e+00
5.394000000000000000e+03,9.798756745768061549e+00
