9.982615074283864853e-01,1.199499315601561733e+02,8.397091892034617977e-02,3.819223218433895539e+01,4.364842660307783007e+01,8.923919360880139706e+00,9.886114925295888867e+00,5.867540836334228516e-01
8.498945507119129994e-01,8.739128369710682875e+01,1.835228891828762920e-01,6.002469764664065366e+01,5.426762152549805052e+01,2.011294334600215095e+01,1.589952939015186928e+01,-3.357613086700439453e-01
7.228095596087816821e-01,9.998679597323503287e+01,1.287210228624890429e-01,4.957716395443520696e+01,5.514984561656434181e+01,1.202332377727171320e+01,1.204598372428427133e+01,-2.156815528869628906e-01
8.723926788351140660e-01,6.312279451168333821e+01,2.361067464388358905e-01,4.342009405730933480e+01,2.561586327834611865e+01,1.002048647665734471e+01,8.092639372981878410e+00,-6.226341724395751953e-01
8.419724271373347779e-01,1.557979307694420470e+02,1.687169972705848675e-01,6.841003051182997297e+01,8.229866941708202432e+01,1.500318054057547812e+01,1.225998212009751676e+01,7.803852558135986328e-01
9.218964970015839366e-01,8.256072262815668239e+01,2.448008510102712698e-01,8.364047260322692523e+01,9.333510428458302499e+01,1.356288266523322505e+01,9.811556630235747534e+00,-1.142070055007934570e+00
8.351191796886288099e-01,4.817247035787427478e+01,1.302169240768455416e-01,1.241893805287365105e+01,2.118972034861727138e+01,1.223618909007825195e+01,8.309689340079019715e+00,1.247384071350097656e+00
7.944851813128924745e-01,9.697397578933899354e+01,1.573778478834689798e-01,5.716128303684072876e+01,5.294074425699193398e+01,1.092828055061744053e+01,1.883940236139234869e+01,-2.471897602081298828e-01
8.057673816914028286e-01,3.389659163969308509e+01,1.516070826090638035e-01,4.004206464760466844e+01,2.498690554843647860e+01,9.552596428968939790e+00,9.607025582311397471e+00,-1.328163146972656250e-01
8.903037527033939025e-01,1.798052729460860064e+02,1.476136695381982111e-01,9.184288868798488181e+01,7.937930766609204625e+01,8.016501615910405221e+00,8.933090581945966946e+00,-6.241612434387207031e-01
8.220761493796173713e-01,2.020445000807549150e+02,1.362294291018403547e-01,8.618288196175690530e+01,5.189986505672305839e+01,1.089758330729876512e+01,1.051756572218007157e+01,6.025121212005615234e-01
7.631319418165970481e-01,2.435826410250722773e+01,1.182200622796679562e-01,1.713546185590699977e+01,3.247690805113515466e+01,8.347199295149772880e+00,1.018077304217823276e+01,1.354616880416870117e+00
8.924278903742625113e-01,7.001516278732191267e+01,2.466658697720009452e-01,2.805192798091937334e+01,5.530199965511975080e+01,9.749123619654579187e+00,9.897807586364564258e+00,-2.299466133117675781e-01
9.979914684362205524e-01,8.001743394619569472e+01,6.014596983265965008e-02,3.915993896962133647e+01,6.411370490088785346e+01,1.107263916547827520e+01,8.096982195939766314e+00,-8.858809471130371094e-01
9.095617874293664418e-01,3.459783525244201030e+01,7.567026562583917260e-02,1.559456069554955882e+01,1.298126309512141319e+01,1.067148457059943389e+01,1.993107630579656941e+01,2.000000000000000000e+00
8.327853781178501391e-01,5.877034767021389428e+01,1.111563126109157973e-01,4.766242088178570668e+01,8.760564633227784270e+01,9.226803016460024764e+00,9.009349426644270409e+00,8.815333843231201172e-01
7.640818192357800021e-01,1.159463644145391470e+02,1.652494765414548317e-01,7.901377346310860617e+01,7.953262377023713725e+01,1.029880282174030981e+01,1.596233425021158858e+01,8.921287059783935547e-01
8.805600423990160852e-01,1.076935176879595417e+02,1.388983337953783037e-01,7.825108697137797265e+01,6.279123531809663206e+01,8.232361508175062070e+00,9.850126046925103296e+00,1.317867517471313477e+00
7.930624602141714830e-01,3.695301877380475020e+01,1.355676768449372016e-01,2.612261815143803290e+01,3.963556291353601324e+01,1.543803347587908270e+01,9.103870310230032459e+00,6.010186672210693359e-01
7.353491985735731706e-01,5.640134608124715498e+01,1.323566009936905097e-01,2.980110490435359694e+01,2.362921081317520589e+01,8.003670305575425914e+00,8.684917351974373645e+00,-2.221691608428955078e-01
8.805086227780203334e-01,8.746829059308547016e+01,2.484462164097189785e-01,6.192667596474706926e+01,7.999345657420224143e+01,9.017458492651122981e+00,9.564882291401234582e+00,-9.872398376464843750e-01
8.016233604077475094e-01,4.600115568150826562e+01,1.687161116570344843e-01,4.552339281381669167e+01,7.387145088058056785e+01,9.987185050322866076e+00,9.238126225183599161e+00,-7.198975086212158203e-01
8.169555372762756784e-01,1.352285551825093819e+02,1.671478931331113471e-01,4.138907404611234142e+01,6.890014787681600694e+01,1.283863986192312368e+01,1.027738454527025880e+01,-4.475815296173095703e-01
7.827805492635826479e-01,1.208158053863142811e+02,1.586192565379062336e-01,3.444575138691082117e+01,5.529873811245440862e+01,1.177895701321795308e+01,1.679020029314720830e+01,1.060302019119262695e+00
8.573526466363036169e-01,5.350285313683381361e+01,1.601854713275893682e-01,4.099662582340791062e+01,7.624552255117545485e+01,1.077200678295261582e+01,1.016434390234235252e+01,3.046798706054687500e-01
9.611406810239890852e-01,6.327927618945574295e+01,1.503806490771488480e-01,3.555958881017923545e+01,5.052995522481067070e+01,2.129911224066379560e+01,1.142144631054086901e+01,-3.607854843139648438e-01
9.157064969847766855e-01,9.359702008386585703e+01,7.575152933425188806e-02,2.977549876998281775e+01,1.510788698055066170e+01,1.791896955437746541e+01,9.649468682147313459e+00,1.022964000701904297e+00
8.474922735530225903e-01,4.486970313819075784e+01,2.471293948971572119e-01,3.955250990676667300e+01,2.176524922979820076e+01,1.147629826692649502e+01,8.349733371947747784e+00,4.926514625549316406e-01
7.750783912631512562e-01,1.802609897107443828e+02,8.886383868486225079e-02,5.762188036603205177e+01,6.627513663336138450e+01,9.616033021982014262e+00,1.324656821080809266e+01,1.986875057220458984e+00
8.532842158731764881e-01,1.234576903138536750e+02,1.815772691887134194e-01,6.418498665949317683e+01,3.228567023644682621e+01,1.362431048849962956e+01,1.633836151820811367e+01,3.412604331970214844e-01
6.787579636291504182e-01,3.348513493313215861e+01,1.935212817175531175e-01,9.236014628117134251e+00,1.761686864340953917e+01,1.231084529221086932e+01,1.286023278286116600e+01,2.000000000000000000e+00
9.640915153781869362e-01,5.454673019522600441e+01,2.013908281042041670e-01,5.304731993864187700e+01,4.179674539717016302e+01,8.625650324562510463e+00,9.215260184090590556e+00,1.560785770416259766e-01
9.110226236886708184e-01,6.200655820771534366e+01,1.043132401839288737e-01,3.569480815959586550e+01,6.444281337610145499e+01,1.513924713177283010e+01,1.077714291567319727e+01,-2.000000000000000000e+00
8.460382730419371278e-01,4.941441065502132091e+01,2.306750128473295525e-01,5.449376160968281368e+01,5.280793499817906422e+01,8.199464026194767996e+00,9.949832857094619953e+00,1.928017139434814453e-01
8.002630784478405035e-01,9.841319976425629079e+01,1.622993820270876575e-01,6.067758257855943782e+01,5.999852018314038560e+01,8.496431775676832387e+00,9.971220072114610034e+00,-1.054079532623291016e-01
8.198161922206949059e-01,1.079914054081467327e+02,9.581316866391186016e-02,3.997834343440716509e+01,4.945452575377312598e+01,8.812637308111524348e+00,8.718288388001598221e+00,1.989336013793945312e+00
9.904337964730066668e-01,8.774753917569312023e+01,9.479824798355693249e-02,6.860888804980352518e+01,4.140838524681160493e+01,8.157947890735899321e+00,1.142814074787211709e+01,-3.282463550567626953e-01
9.230116795173460842e-01,1.470776869515404606e+01,5.554592961478406477e-02,8.038571839469263125e+00,1.586718118942927980e+01,8.193973019262784874e+00,8.240636410380687948e+00,1.138840436935424805e+00
8.940086958290783814e-01,3.824689170451811293e+01,7.374527050671367268e-02,5.649572396742590996e+01,2.907239223511740889e+01,8.312247841721241315e+00,1.303977438930991894e+01,1.689295530319213867e+00
8.011831879250127519e-01,4.959270998145214548e+01,2.366897733505051726e-01,5.746971894571001371e+01,6.545392607139571339e+01,1.921483629320124464e+01,1.261024868368934904e+01,7.766225337982177734e-01
9.832432939594744070e-01,7.698853981872832719e+01,2.408348895649614074e-01,8.702506907615659770e+01,6.946789061182515468e+01,9.567967170866371163e+00,1.867307798208801728e+01,7.991385459899902344e-01
7.160828898603700532e-01,6.683728715484411964e+01,2.455251191001293076e-01,4.546637020655386863e+01,2.301150370536826273e+01,9.662755298078005595e+00,8.360568321924970903e+00,1.091102600097656250e+00
7.130484905517023853e-01,1.092322064750845811e+02,2.480763494388996682e-01,6.661784827070123072e+01,9.548891880901612694e+01,1.172545721642742400e+01,1.853924057759901700e+01,1.107257127761840820e+00
8.243921368152336004e-01,2.147727812578760904e+02,1.192920797034740382e-01,9.508894391083045150e+01,7.916531159644172533e+01,1.133878946859187131e+01,9.526533380450382893e+00,2.000000000000000000e+00
8.530307956208156295e-01,6.417003039329165404e+01,1.498726150447077798e-01,6.094228845421906726e+01,4.553525786987096069e+01,8.666932621311294938e+00,1.191789029384351650e+01,2.301936149597167969e-01
9.450297575771902103e-01,3.042754353772265574e+01,2.151456741195143518e-01,1.961997870971160296e+01,2.921335072778107289e+01,9.192122739842551127e+00,1.343209689091955461e+01,7.156708240509033203e-01
9.180174801273949248e-01,2.085888823356992461e+01,1.747589625879180375e-01,6.985988174263344064e+00,1.247595078917512446e+01,1.214662575619862750e+01,1.368894855674438560e+01,-8.458728790283203125e-01
8.574102920921626847e-01,4.478899785994605054e+01,1.784710644569591498e-01,3.884193571764568986e+01,3.595642414791259966e+01,9.376547147196008680e+00,8.438390624907572857e+00,-1.309749603271484375e+00
8.436813289773487101e-01,4.814438863006306946e+01,9.185822303870753991e-02,2.951741142274098806e+01,5.008196754608103163e+01,1.568750781611795908e+01,1.261277815449377293e+01,-7.487547397613525391e-01
7.148380197617079101e-01,2.135654257795755484e+01,1.794867890895422424e-01,2.671361499823112595e+01,1.725151188611419428e+01,8.991878208377158899e+00,9.585012887101749257e+00,-1.694512367248535156e-01
8.516414712937971920e-01,8.195630399534832122e+01,1.148070272576738327e-01,4.621397490616280379e+01,6.826236999826242879e+01,1.123749769880464733e+01,8.340404603354484081e+00,-3.629064559936523438e-01
9.469625292898519175e-01,1.123479016691147478e+02,1.771315795439417917e-01,6.714356826308271309e+01,5.493215940843526823e+01,9.786466939353065442e+00,8.206848415774954830e+00,4.667613506317138672e-01
7.943956434432261071e-01,1.355915190209556158e+02,1.302439652648218760e-01,3.052585459733964157e+01,6.013135170394067330e+01,8.288331408317061388e+00,8.296537324323340457e+00,-3.856601715087890625e-01
7.949728871212523584e-01,1.762589962986177454e+02,1.326801013021381148e-01,7.563244932247694408e+01,4.780327047670346730e+01,1.605122385510563277e+01,9.740182353081589639e+00,1.419919490814208984e+00
9.781061827808643638e-01,3.282471566953333308e+01,1.616358242452891336e-01,3.228404802007824514e+01,1.997061743524078992e+01,1.031897224060423390e+01,9.043830028828690359e+00,-1.145660638809204102e+00
7.029167362116220952e-01,2.561975463034608680e+01,7.001615818132135571e-02,3.028628929521780222e+01,1.574317585650156026e+01,8.820563888631630434e+00,8.843068069097512307e+00,-2.425391674041748047e-01
9.428574959788065257e-01,4.122850517062738618e+01,2.434373859972201459e-01,7.073384174795089052e+01,4.951669748537285187e+01,1.048080662234479021e+01,1.454973617897741178e+01,-1.088173389434814453e-01
9.886232747990132408e-01,1.221725627225406186e+02,2.237891142724712790e-01,1.099914370546896549e+02,1.460739037220581906e+02,1.622509216466637127e+01,1.065181702504006545e+01,2.752709388732910156e-02
9.797975361311310749e-01,1.396423816893224945e+01,1.936922423976807639e-01,1.984054491855056312e+01,1.442406010475139588e+01,1.760373210797895283e+01,1.725465771736461207e+01,-1.165285110473632812e-01
9.564778641179769725e-01,1.037027607805074467e+02,1.867470421883437592e-01,6.961207466233985031e+01,5.757225820695759921e+01,1.433562787023617169e+01,1.454912941420236017e+01,-4.465436935424804688e-02
8.947294885317355062e-01,2.970676571279030043e+01,2.487830070707665042e-01,4.317744101912256127e+01,8.236017080671344104e+01,1.464595022155736181e+01,8.154150188175686154e+00,8.417611122131347656e-01
9.327360649759267597e-01,6.484254297021371372e+01,2.489406820304640722e-01,2.959475655777412229e+01,5.785213561357498691e+01,1.118400514457388084e+01,9.759107078746493968e+00,-1.016364097595214844e+00
8.353785337012405998e-01,5.226345350173487958e+01,1.742284816549520277e-01,3.345807920846475270e+01,3.874756503910676031e+01,1.297555903673462474e+01,9.077653196978818784e+00,2.558171749114990234e-01
7.911284120669983544e-01,1.024774841285925078e+02,2.405489663275582890e-01,4.063289370573767911e+01,7.329180318808805339e+01,9.029209566611536175e+00,9.469591877551534864e+00,-8.172838687896728516e-01
9.518511398591117390e-01,1.647381278915214864e+01,2.497741389740747442e-01,3.110528401189136360e+01,1.911693591967756589e+01,1.250750346756480980e+01,1.314300842905187849e+01,-6.940896511077880859e-01
9.329580777917310108e-01,8.278488727181405693e+01,2.172739775798540607e-01,4.102569349074931182e+01,5.930869072402805386e+01,1.738189744192596109e+01,1.192538905899670887e+01,9.399766921997070312e-01
8.241327664591686641e-01,1.320305564143446304e+02,2.255711091618241848e-01,9.091281356800813285e+01,5.245908858960572019e+01,1.009775544355321486e+01,1.422823054366235418e+01,-1.292056560516357422e+00
7.473392714176139151e-01,6.556366968227912650e+01,9.647559492507139234e-02,7.212565449928679584e+01,4.054646527558524127e+01,9.570456637805667910e+00,9.683441234956342569e+00,-4.771578311920166016e-01
8.495354241263038952e-01,5.998281800614397241e+01,2.032909967794143125e-01,6.451254644080985656e+01,5.095010455156253215e+01,1.360411160002152542e+01,1.463833497585831189e+01,1.665708065032958984e+00
8.898401309211692034e-01,1.831145683762953169e+01,2.009297722610917381e-01,1.528870849585568159e+01,1.941134188800090499e+01,1.147843396429888330e+01,8.063536605012824765e+00,7.246654033660888672e-01
9.126681292082375885e-01,7.733725996290539229e+01,2.439830094613066880e-01,6.503482638062001797e+01,4.989135862093725393e+01,8.285851273608932033e+00,8.236836732378208126e+00,-1.491916656494140625e+00
8.876135988727452686e-01,1.402415003994964948e+01,1.331250575701906080e-01,8.807812209922312618e+00,1.257141588484544314e+01,1.626950348807969604e+01,8.731727962786338892e+00,1.737743139266967773e+00
7.207134102151240285e-01,6.584981062884318703e+01,2.292193384450321170e-01,3.025512448891421613e+01,4.449722845895974643e+01,1.774910308674685666e+01,1.866068202594912862e+01,-6.641325950622558594e-01
8.929332457113767774e-01,4.165896378142683432e+01,2.397765369777495326e-01,4.298760812042785062e+01,4.522755894771892571e+01,8.861133495937396631e+00,1.603843441991271490e+01,5.198163986206054688e-01
8.479150587607123812e-01,1.314335923678019071e+02,1.184207503856023053e-01,6.192207822403691608e+01,5.907698260281441804e+01,8.989417234047239802e+00,1.179818872047572853e+01,-4.750070571899414062e-01
8.764376934226204563e-01,1.118455554787631741e+02,1.796409682409403907e-01,6.590364300165681755e+01,5.479348298260003958e+01,1.630249870559245196e+01,1.204816561525167629e+01,-1.548896074295043945e+00
7.163909210316850018e-01,1.712313860378602612e+02,1.521229307118177054e-01,6.034154531940758659e+01,8.563975760181091346e+01,1.172577403733369117e+01,1.705310342049777361e+01,4.110982418060302734e-01
9.651461693271303766e-01,1.735006809948382056e+02,1.101564134606804468e-01,8.794718569796890506e+01,8.871842161949324179e+01,1.948552126695318165e+01,1.040540031376011143e+01,-1.080916166305541992e+00
8.755896401616468649e-01,3.037339656005670108e+01,2.060763567999912282e-01,3.222284666777868267e+01,3.346337180857583604e+01,1.151982202809502986e+01,8.994798607678553992e+00,4.493913650512695312e-01
7.441737898607326818e-01,4.543956533068295300e+01,2.488815790894831625e-01,4.349932329319483415e+01,2.691849611488482097e+01,1.521611597288556617e+01,9.917928430889206837e+00,5.505287647247314453e-01
8.292722048198197804e-01,6.185913457267422189e+01,2.496168118313595308e-01,2.599046740071352701e+01,5.065940069393068512e+01,9.093637239544396067e+00,1.027995220537990662e+01,9.317862987518310547e-01
8.386340599822241781e-01,1.060721028352560751e+02,2.489596871035302528e-01,5.225846864908864120e+01,9.040794288916180221e+01,1.874816765320557721e+01,1.259340365083315305e+01,-1.346237659454345703e-01
9.325557649435889385e-01,4.638840431145672483e+01,1.343025732806610029e-01,3.852536895471779133e+01,7.121486173264902675e+01,9.374219526857256568e+00,8.262178681274868097e+00,1.132813692092895508e+00
7.590524844733455012e-01,6.242851668922542530e+01,2.487145729280006712e-01,7.366022390036130219e+01,9.208835941037625616e+01,1.393385902472944693e+01,1.603450710311039273e+01,-1.108849048614501953e+00
